taskId,language,description,topic_id,word_count,sentence_count
1858,12QfXkR96hp8Hyu8mSN1gm,EN,"Translate ""Tom didn't want to insult anyone."" to English.",,7,2
1895,qagnuZTmWR9J880gr37hv,EN,Translate the following sentence. Does that work again now?,,8,2
1896,43a1e1TyRjY8RhYoQDib9g,EN,Please translate the following sentence in English. I'm writing a book.,,11,2
1904,7IPKJG1ojiVafqQqZ4GEuG,EN,Please translate the following sentence in English. It's a wonderful day today.,,13,2
1905,akYulFrAa5n6nUUBiHNyBD,EN,A general off topic detector for the voci trainer. Only positive feedback is shown!,,14,2
1907,9xMJgf5xv2q6UlMC5600WN,EN,Please translate the following sentence. Hendrik wears a white shirt.,,11,2
1999,644ZLYiHEix8WNcEmcPA5s,EN,"Translate the sentence: ""I eat too much meat.""",,9,1
2000,3z37QpoRvUAasrYW8zf8EF,EN,"Translate the sentence: ""Is that an apple?""",,8,1
2001,75DBcPydjVB8VyijgpI0t3,EN,Write what you hear in English.,,6,1
2002,1iYTIkDWZcE6BQOpbwKZEf,EN,"Translate the sentence: ""Where is my computer?""",,8,1
2003,a9UPGVFknIZaIK1ZLWcJrI,EN,Write what you hear in English.,,6,1
2004,3tVcEcSvTrH96wSXqWpH7J,EN,"Translate the sentence: ""Nobody will believe me.""",,8,1
2005,2LDUTpnIehiaJUu3lzsnUm,EN,Write what you hear in English.,,6,1
2006,5rC3f2ovTQ062tjgXtAEaj,EN,"Translate the sentence: ""Tom does not like beer or wine.""",,10,1
2007,5okM7OScMI2aW4J7yWA0t1,EN,Write what you hear in English.,,6,1
2008,1b3LtF6qPk46IQQvn92ZDF,EN,Write what you hear in English.,,6,1
2009,9UVjOVuS8AM7z29wc6vnKq,EN,Write what you hear in English.,,6,1
2010,3Xzk5RmH3zk63QPmPVJgGS,EN,"Translate the sentence: ""Fruit and vegetables are indispensable for a balanced diet.""",,13,1
2011,a7nhdEsA3ry7gxErziK1wC,EN,Write what you hear in English.,,6,1
2012,3DI7LFxBHJs7Gok77K1P0L,EN,"Translate the sentence: ""He is satisfied with his work.""",,10,1
2013,19ZVjTFUecy6HVUsYdOorw,EN,"Translate the sentence: ""You can easily find the bank.""",,10,1
2014,26LRzNCzjee9y54WKJSZdf,EN,"Translate the sentence: ""You buy the computer.""",,8,1
2015,aC5pNYtvYOb6XDqvcq1dsu,EN,Write what you hear in English.,,6,1
2016,1jluuI7cKY9azlSA8qBwp5,EN,Write what you hear in English.,,6,1
2017,1hjhJptkSBmamvRBpLf0ET,EN,"Translate the sentence: ""He gets a good salary.""",,9,1
2018,mR9YF19Iz26Pd8qHeVF7w,EN,"Translate the sentence: ""You decided to build a bridge.""",,11,1
2019,1XRMYExlYhS74jUVvtNRAE,EN,"Translate the sentence: ""Quality is more important than quantity.""",,9,1
2020,7eTfVtqRfpY7Td4z2GqnTx,EN,"Translate the sentence: ""He does his job.""",,8,1
2021,acX6e2WCFnY8RZQZUo2oNM,EN,Write what you hear in English.,,6,1
2022,170qdDeervx9NxUsZI6lyd,EN,"Translate the sentence: ""Tom started looking for a new job.""",,12,1
2023,21TysdCki4A6FYErfE6Jm7,EN,Write what you hear in English.,,6,1
2024,439dCH3rEZo8dSkoXrIdnG,EN,Write what you hear in English.,,6,1
2025,1J3hnnl4G4Y6QWxqSdUtwa,EN,"Translate the sentence: ""I have work for you.""",,9,1
2026,8v8OC6cd0qAa66JLdtMno4,EN,Please translate the following sentence in English. The dog is very big.,,12,2
2027,jF3KvGPCpo88N4XsmgfiC,EN,Translate the following text in English: Who are you?,,9,1
2028,1KQTaLm8ukV9AMUBSNVoLv,EN,"Translate the sentence: ""I don't drink alcohol.""",,8,1
2029,3PRqI22MDZ97Ve90JhXaTY,EN,"Translate the sentence: ""The young engineer lacked experience.""",,10,1
2030,6X4DKMl84yL7pEr9wB1cI7,EN,Please translate the following sentence to English. Today is great weather.,,11,2
2032,2GeReVvD3ee86OtWju4LOe,EN,Write what you hear in English.,,6,1
2034,6U3QDognBVv9UxARNUV9Jg,EN,"Translate the sentence: ""I would like to have a cup of coffee.""",,10,1
2035,aDUqrwDMlFzabTZOtmYJLa,EN,"Translate the sentence: ""The economy is not an exact science.""",,10,1
2036,ZolgnOR4J45zGrBCwrvD4,EN,"Translate the sentence: ""The economy is not an exact science.""",,10,1
2037,8RMqFbGWgL28hemdnKDrg5,EN,Please translate the following sentence in English. There are books in the background.,,13,2
2039,3shkyRdtdfW61LGgGBtpeG,EN,Please translate the following sentence in English. We develop a program.,,11,2
2040,4YDgSmYI3ZD8V1IZbbWbVa,EN,"Translate the sentence: ""It is not allowed to drink alcohol.""",,12,1
2041,9QxaSUb6SUL7IuvgPUJTSa,EN,"Translate the sentence: ""It is not allowed to drink alcohol.""",,12,1
2042,arTKWpWjE3y8TgZdgb3Tzt,EN,"Translate the sentence: ""It is not allowed to drink alcohol.""",,12,1
2045,60ZdhA28i3390ftnNwdvb8,EN,Please Translate the Following Sentence to English: The girl hugs a dog.,,12,1
2047,5LfUwEVQeAm6lN3Q0KJrpK,EN,Please translate the following sentence in English: We sit in front of the computer.,,11,1
2048,6yZ1gvV09vsaN624mxeA0x,EN,"Translate the sentence: ""This tree is as old as that.""",,11,1
2049,4GqNkHC1xmMaA5YTrTkZbK,EN,"Translate the sentence: ""This tree is as old as that.""",,11,1
2050,7mL05hysGcM6ZxzU7kBNjl,EN,Translate The Following Sentence to English: He is the new president of America.,,13,1
2051,3b7qmW4YtZWaMTxBhOJUoX,EN,Translate the following sentence to English: He is sitting in front of the computer.,,14,1
2052,8HnDlUIbyHT9Qg3g4dEcnZ,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2053,2tan3ENDl9Y9d2y80Bm5Kb,EN,Please translate the following sentence: We sit in a meeting.,,10,1
2054,26u1vZhdpuH9kDcA6xx78A,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2055,2g6FRUOGCBT848lgs8vRT8,EN,Translate The Follow Sentence to English: We sit in front of the compute.,,11,1
2057,8CnJ1bv8P0A5Ys928bGLkP,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2058,9TCArXl5FEn922UVFnQEpZ,EN,"Translate the sentence: ""I would like to have a cup of coffee.""",,10,1
2095,2r70eBNTN0b8jBDuFJraVm,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2170,9Auc5FCKJZ9a3C1o8ZVSPh,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2171,8v1U3wTu7C98DNyXHJS5lm,EN,"Translate the sentence: ""Hunger is the best cook.""",,9,1
2172,5c4RY8GArrh8Ec16nLEP3n,EN,"Translate the sentence: ""Hunger is the best cook.""",,9,1
2173,8Yd5looW4yU5xwqayPoxoM,EN,"Translate the sentence: ""Hunger is the best cook.""",,9,1
2175,6mKC3ZZRZ2e851rbwWW1sI,EN,Translate The Following Sentence to English: We sit in front of the computer.,,11,1
2176,aVV5G2jXiRC9XY4lewgl52,EN,"Translate the Following Sentence to English: ""We are sitting in front of the computer""",,11,1
2177,3QhKw6gI8Gv66Bn0DECl3x,EN,Translate The Following Sentence to English: “We are sitting in front of the computer”.,,11,1
2178,70BQepo7Lrh9ytaxzfYUEL,EN,"Translate the Following Sentence to English: ""We are sitting in front of the computer""",,11,1
2179,3eIgMDzwCtE9KJY7hdeWw5,EN,Translate The Following Sentence to English: “We are sitting in front of the computer”.,,11,1
2180,aSacCa6TTFZ7JJTuBGDuto,EN,Translate The Following Sentence to English: “We are sitting in front of the computer”.,,11,1
2181,agZkm3sxPvX7L24cYYUOXh,EN,Translate The Following Sentence to English: “We are sitting in front of the computer”.,,11,1
2184,80tPbAIaz639UnhvfOTQk9,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2185,78bKVlX86jq7kXMVQM5a8Y,EN,"Translate the sentence: ""My mother is on diet.""",,9,1
2192,2OepaNB2JnaajH3AKEosDL,EN,"Translate the sentence: ""My mother is on diet.""",,9,1
2193,3F0qeDjG6hb94HTPKYKnzg,EN,"Translate the sentence: ""I ordered a beer.""",,8,1
2194,6M94UtIpf5Y6blMVRXyDfI,EN,"Translate the sentence: ""This country is rich in oil.""",,10,1
2195,3eYowzufkIs8k4RXSUuhTB,EN,"Translate the sentence: ""The apple is not yet ripe.""",,10,1
2196,5P4KBoq4pYX8I8qOEdKC26,EN,"Translate the sentence: ""The apple is not yet ripe.""",,10,1
2198,4quzuwJPYGp7PqzLdaFCgI,EN,"Translate the sentence: ""The hen puts an egg almost every day.""",,12,1
2202,9hDSMgHpgD38swWSVUL2C7,EN,"Translate the sentence: ""I eat too much meat.""",,9,1
2203,89BgN5D8TaO6GGwiKLzhDi,EN,"Translate the sentence: ""He is satisfied with his work.""",,10,1
2204,9hR46oBwqWr5CzYM3EtTIE,EN,"Translate the sentence: ""Maria's father made breakfast.""",,8,1
2205,8XMxmEj6Zhv9ISipWcB5V0,EN,Translate the following sentence to Englisch. We sit in front of the computer.,,11,2
2207,4i811yJMsQja4C3GII7BHS,EN,What does this animal say? Write a sentence.,,8,2
2210,aJO9g6bQe0S8pgYoAlDsa3,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2211,7sfUa4iy70U9hK4QcrUDYh,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2236,ajMl7TLPty37H2glVIR1jS,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2240,2qg0WhwkJ1MaTszf2FXGgV,EN,"Translate the sentence: ""This country is rich in oil.""",,10,1
2254,35M2HOXs9Vh5NUFqGeXc4Z,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2255,2C6NkA9f5559LHUU59ttax,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2260,9ZWpRvH9lXo5ZhktyDtHZq,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2261,6iAgstS7O2b6VZLmGr23KQ,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2262,9F7dGxuu1fx7q4deULh5pu,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2272,58t23BMySTX7k9YZ5GNJb1,EN,"Name at least two tropics or figures that are used in the denties below. ""You are a shadow during the day / and a light / ..."" (Rückert) at night)",4256.0,30,2
2273,4dC0dURpTys8xCpcn8DpTX,EN,"Name at least two tropics or figures that are used in the quote below. ""And forever chatted and splashes and splashes and splashes."" (Gustav Falke)",4256.0,25,3
2275,5kVwt1u3P7P8mKDypeZrMY,EN,"Name at least two tropics or figures that are used in the quote below. ""Peace to the huts, war to palaces."" (Büchner)",4256.0,20,3
2276,5YTuUzQbRFE9jexD2usopB,EN,"Name at least two tropics or figures that are used in the quote below. ""The shoulders warm snow become cold sand."" (Hoffmannswaldau)",4256.0,22,3
2278,4APntIETx605Md7SoxZoEG,EN,Who is Spiderman? Describe in your own words up to 3 sentences.,,12,2
2279,2HdFq9ySLjcaMyk1Gzm3vG,EN,What is the capital of the USA? Give your answer in one word.,,13,2
2280,3uZ7sK6YDFN7a3BMz8upRy,EN,Who was George Washington? Describe in your own words in one sentence.,,12,2
2284,1ApV4pA16hP9jvCS0CSkdh,EN,Answer the question in a full sentence: Why did Caroline move to Edinburgh?,,13,1
2289,8EJMDBJdEYw9ui0EdxVZKG,EN,Who was George Washington? Describe in your own words in one sentence.,,12,2
2290,4XFkfbY9aeNarXVxeydkXb,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2292,aabkDpf1In5aLCEpfF0oLx,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2293,5uPP9nFbStx6JoiIif02Yv,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2294,62IFV9FppkB7hGveaOOMtM,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2295,8ru9r5mSYKg9YUQAwZ6kke,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2297,ailLeGsc4fd9d2LvafZK8n,EN,Describe the interaction between the girl and the dog in the following picture:,4815.0,13,1
2302,4T0cuixLf938KPQc3mcPWo,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2303,2S9l7epVSccaLe48Xozb76,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2304,axuORmJciKT7iu1U9Q7YUw,EN,Choose one of the animals. Write one sentence to answer these questions: How do these animals communicate? Why do they communicate? Animal : Ants Bees Whales,,26,4
2310,1WpKVZVDw8r6ESHDfFCu38,EN,"Translate the sentence: ""I decided to become a doctor.""",,9,1
2311,6ITkCOtgPFsa4r4LHh9ZSA,EN,"Translate the sentence: ""This task is too much for him.""",,11,1
2312,29v7aVosJSb5DWRrtioKMS,EN,"Translate the sentence: ""This task is too much for him.""",,11,1
2329,3fihxNehH2P9NA88wKcTmk,EN,Write three sentences about B. Example: Priscilla wrote one short text in English every week.,,15,2
2334,5kJ7UAiz8a27f73M0HeExI,EN,Why did Howie change the traditional design?,,7,1
2335,98FuI2QeAsX80CxRqeUb4k,EN,What does she like about the city? Mention two things.,,10,2
2345,4egjYsdh9Ze65AithRSW6I,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2346,afcGSrIYt9e7hPJWR8xVvE,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2347,3ov5vBM4EGk7w0z9EnLMZZ,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2348,zjSljLL2366dydpnkQ9cb,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2478,1AQeVmedUi75X5TGoLqV4j,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2493,1lNjD8zOHRF9u11IV377FJ,EN,"Translate the sentence: ""Maria's father made breakfast.""",,8,1
2497,8xf7XAx4kJ17xSCyYNrpeT,EN,Answer the question in a full sentence: Why did Caroline move to Edinburgh?,,13,1
2528,9uuz53xf2K598egNWqfinI,EN,How does the total steam pressure according to Dalton are composed of a homogeneous fluid mixture? (300 characters),,14,2
2529,5e4DpZQu4Cxa40OdlnPvnM,EN,What does the Siede-Tau diagram say? (300 characters),,7,2
2530,4DNeXceFwJ65wGvDoOWCXk,EN,What is a fractional distillation? (250 characters),,9,2
2531,4SgHyiFJWsq9iiESy1CmiG,EN,How does the steam pressure behave in non -mixable fluid mixtures? (350 characters),,11,2
2532,9Xr9zZyQgSW9kx6nN6a7av,EN,What does the Azeotrope dot describe and how does a boiling point have affected the thermal separation? (400 characters),,18,2
2533,5sWJbj2zNVW8YBliMzUWVd,EN,How does the rectification differ from distillation? (300 characters),,10,2
2534,3pWJTZEWrqk7ojUzbBc6pz,EN,There are “fixed” and “loose” column built -in. Name 2 column installations and compare both species mentioned in relation to your separation performance. (300 characters),,24,3
2535,2sHuZyNr3Ii8jYtvOLqfKr,EN,What influence can you use when rectification when the temperatures in the boiling swamp fall steadily? (300 characters),,21,2
2536,8PAYrcQVnvz8UhtoBrDFsP,EN,"Describe the term ""flood"" of a rectification column and name the MSR-technical factors, which you can recognize ""flood"". (400 characters)",,20,2
2537,2VnLjAB4Khx9zW5BOzVExA,EN,"How did the ""continuous"" and ""discontinuous"" rectification differ with regard to the thermodynamic balance? (300 characters)",,16,2
2538,95TrZMPK6XPaVvfmE3oYSK,EN,Describe the change of aggregate when evaporating. (250 characters),,8,2
2539,2ZYdrTab1jtaaZflgV5u51,EN,How does the boiling point of a liquid change when the ambient pressure is lowered? (150 characters),,14,2
2540,5wIIoTGPAl08VvECDUxUA1,EN,Compare evaporating with evaporating and addressing the crucial difference. (350 characters),,15,2
2541,3j06E1oJxxn6sr4tsfPMJr,EN,"Differentiate ""direct"" and ""indirect"" heating. (300 characters)",,8,2
2542,4Qv1rG0yJjy6JhT3FT34El,EN,"What is the objective of the following evaporation processes? (300 characters) evaporate, evaporate, evaporate",,11,2
2543,47lsHAAPr3r8cXZDa5gFIm,EN,The containers of the subsystem must be regenerated periodically alternately. Describe the regeneration process. Answer in one sentence.,,19,3
2544,9VGhuZ1kf457IMIdqFV6S4,EN,"In the Ko3 column, the reaction mixture is separated in atmospheric pressure. Describe the process that runs in the Ko3 column during the procedure. Answer in one sentence.",,29,3
2545,7n6Q45MNhRo75S37xfaiWx,EN,The rectification in the Ko3 column is to be operated in the vacuum. Why are rectification columns generally operated in vacuum? Answer in one sentence.,,23,3
2546,anUNJT0b9I7IYww9EP3rc,EN,Describe the procedural impact on operation in vacuum: Answer in one sentence.,,14,1
2547,2CmzHhPC5Io6R67nIuVu4c,EN,"Formulate your answer with the help of keywords. A decentralized team faces many challenges, including maintaining a good personal contact despite the distance and a balanced and fair evaluation of the employees. What two other challenges is the virtual team confronted with?",5389.0,42,3
2548,59jaAshF1uK60sUPEDERcU,EN,Describe the picture There is a girl and a dog in the picture and they are playing together,,18,1
2549,3nlmdgqIPfj9QJ8PstF7JN,EN,"Formulate your answer with the help of one or more keywords. In the management process, the assessment of employees is one of the most important elements. But managers are also only people. People are often inclined to express their own opinion about everything and everyone, and often in an existing way. Due to some of these distortions, people then perform subjective ratings. Name an example of a distortion or a subjective assessment, such as the comparison effect, in which a manager compares the performance of an employee with that of his colleagues.",,81,6
2550,57MxBKH2TYg7yimYo0bDY5,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2561,qqbKE61Hz18cPFw7dwQxC,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2563,4KVELcwjHQoakCAEz6cPmJ,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2564,9HAc5jeYPSzabRgkqgCnRP,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2566,8nblrizP2BF7H4WWocLGff,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2567,29zbFnMqo0I8UQ2pJErBVt,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2576,4oYrV7fkBalaYHsWeP7lEU,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2577,3zhZER88ZTDaDbiX38IyOw,EN,Translate The Follow Sentence to English: We work with the computer.,,11,1
2587,6669VVFbufq6Qvqe1w9hRw,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2594,49UOHKqiMwq85ZZIHZxCU6,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2595,1LRldjOWzZm6Ifs4aCI0Q1,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2600,8dvl2IHZABj7nGzkfGBvSU,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2601,1hRJr3HtO9K923mOy0BWXr,EN,What is the most listened-to Christmas song?,,7,1
2602,4lnlDttCiSo75iRyVD3LZu,EN,What is the most listened-to Christmas song?,,7,1
2607,7Uw9z5ng3bU9ps3Za62wAO,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2613,7ZzQHv026ZP8gFgr9l4ZU4,EN,Translate the Sentence to English: We testify to our product.,,9,1
2617,5mCTZdISzLYa7EpayOikGH,EN,"Based on your knowledge and the information given in the case study and the letter from SHM's president, what is the growth strategy used by Swiss Hotel Management SA?",,29,1
2618,7epO37vckpv6xxA0mMcboy,EN,"Describe the picture in one sentence. Use the present continuous and one of these verbs: read, drink, listen.",5356.0,18,2
2621,9cJekFHxmNj6wjzqZBmBR9,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
2623,aihqUkbypiq9gnAMnzc6eK,EN,Translate The Follow Sentence to English: The house is big.,,10,1
2624,9LryhUZQVKP9U9s9RHlVES,EN,Translate The Follow Sentence to English: The house is big.,,10,1
2625,WmuFF72WzT83czdaACLx5,EN,Translate The Follow Sentence to English: The house is big.,,10,1
2628,8YYBHbP9SFK5TMaSGUcaEM,EN,Translate The Follow Sentence to English: The house is big.,,10,1
2629,1NxZvJOUmk59buPJKidJON,EN,Describe the interaction between the girl and the dog in the following picture:,4815.0,13,1
2633,8lHjgtB0xTd64i6kKAk7um,EN,Who gives better advice – friends or parents? Give your opinion.,,11,2
2634,4vdaaOoffGh7RjfLJ4VA2w,EN,Describe Esperanza and the relevance her name has for her. Turn your findings into two or three questions and have your partner answer them.,,24,2
2637,aTRLomJYZFr7Bjjytw2r9l,EN,"Make six sentences about yourself, your family and your friends. - I / My brother / sister / mum / dad / friend / My friends - (not) go to (not) like (not) have (not) watch (not) play (not) get up early - the park, the shops, … - cats, dogs, spiders, … - a garden, plants in my room, … - films and videos about animals computer games, football, … - every weekend at the weekend every day …",,80,2
