taskId,language,description,topic_id,word_count
1479,372DbabsLUS6zqgKsx4cdL,deu,bitt schreib richtig antwort stephan arbeiten renommiert unternehmen kurzlich erzahlen kolleginn unverhaltnismassig ermahnung vorgesetzt zweit mal tran buro kommen sehen beschliesst vorgesetzt informieren repressalie riskiert eigenschaflt weisen stephan,2118.0,28
1481,76kObQikjNu93AqR38lBG9,deu,bitt schreiben richtig antwort luka acht monat plotzlich job verlieren mehrer aufeinanderfolgend phase durchlaufen erst schockiert wutend lehnen entscheidung ab gehen vollig verlieren heuen mehrere monat halt fur gut sach arbeitsplatz verlieren motivierend projekt finden fur eignen weiss bereit schwierig neu situat umzugeh phase befinden luka nenn beide schlusselwort fur phase,4788.0,51
1495,6HEOYZ9GLDb8wSVJg5jQjs,deu,umsetzung vier etappe managementkreislauf setzen vorau auftragserteilung klar vollstandig fall mussen sech frage stellen davon wozu lauten funf,2122.0,18
1499,2ur0zmGmPcw5RJP7vKgFwP,deu,drei form coach geben,2122.0,4
1503,6DFtlvEXItD87NAIddb3zH,deu,deleg aufgabe mitarbeitend organisatorisch kongruenzprinzip nutzlich heisst akv prinzip wofur stehen drei buchstabe a k v,2122.0,16
1509,9ZmFxs7IH6A5xQNeNxTL9B,deu,gib drei beispiel werten gemass umfrage fuhrungsperson verkorpern sollen,2122.0,9
1511,90KenkNgePlaEpxv2pymEL,deu,sitzung organisatorisch vorbereiten beispielsweis pause fur lang sitzung verpflegung gegebenenfal unterkunft planen vorsehen,2122.0,13
1517,25ZAxhzvdZv9yoHBFVEYxa,deu,ruckdeleg verstehen,2122.0,2
1518,ayETyHLjhYU9YcnmzeSurr,deu,fuhrungstechniken oft rede manag by konzepten geben beispielsweis mbdr bzw managn by decis rule manag by konzept geben,2122.0,18
1519,7fh1LtsNBPO8nj19BnUE5X,deu,mitarbeiterbeurteilung betreffen zwei eben zusammenarbeit,2122.0,5
1521,618JS178V4m5WzQfFNAgzt,deu,riemann model spater thomann weiterentwickeln wurd zeigen jeweil zwei grundstrebung spannungsverhaltni zueinand stehen dauer versu wechsel heisst,2122.0,17
1522,3eDkbOKjfNz9xGENZE58q7,deu,geben regel vier grund fur einberufung sitzung,2122.0,7
1523,889XPjuhrMC8igSsef7uH4,deu,vier schlusselelement managn by object mbo,2122.0,6
1525,9n4PeJDa3Lb9MSzajchbf4,deu,konn anzeichen demotiv,2122.0,3
1531,2257S80gxTw9nQLU6rgfx6,deu,form markiert nebensatz hauptsatz markiert satz belassen form musst allenfal reihenfolg teilsatz umstellen stark regen fallen wurd spiel absagen,3247.0,19
1532,aAR4a8DVqZm8Gd4XNz107K,deu,form markiert nebensatz hauptsatz markiert satz belassen form musst allenfal reihenfolg teilsatz umstell meer herrlich weshalb viel leuen gern dorthin ferien fahren,3247.0,22
1558,5Bi8jM84BXgazkzKtwi5YC,deu,bitt geben antwort mithilf stichworter meister veranderungsprojekt auswirkung eben meinung,4988.0,10
1559,5le7xcGiiTM885JgrxpyvR,deu,nennen wiederholt berichterstattung uber leistung dank veranderung erzielen werden,4986.0,9
1560,6khnaJSYzSK79MOfjlEf1a,deu,bitt geben antwort mithilf stichworter meinung eigenschaft fuhrungskraft helfen eigen sensibilitat umgehen,4986.0,12
1561,339yUwCWvS780PvmbGpNPP,deu,nennen beispiel fur technologisch wandel bereich arbeitsmittel betreffen,4983.0,8
1562,3TBB0fx7hgJ6mnYa4sYqdg,deu,nennen beispiel fur organisatorisch wandel organisationsmodel betreffen,4985.0,7
1563,87INKpsHQ16aWoWRLBZQ0U,deu,geben antwort mithilf beschreibung erwartung fuhrungsrol stellen,4988.0,7
1564,2yepbESY8ozaTMSCZ90tdH,deu,beantworten frage richtig phase angeben alexandra unternehmen wurd umstrukturieren fuhrt entlassung fuhrungskrafn wurd alexandra plotzlich chefin team mehr vier sieben person bestehen neu mitarbeit team schwierigkeit veranderung gewohn alexandra erledigen aufgabe jedoch weiterhin integr neu mitarbeit tun phase veranderungskurv befinden,4986.0,40
1565,38L4VnyyQjV8v1zEnCs5v0,deu,beantwort frage korrekt zimm benenn beschreibung zutreffen firma karl arbeiten verlegen arbeitsplatz direkt bedrohen carl bewussen vorn schauen arbeit finden fallen jedoch schwer entscheidung treffen fuhlt nostalgisch denken situat bekanntgeben nachricht produktivitat beeintrachtigen zimm vier zimm model befinden,4987.0,38
1566,2lMawB2icY1az09kjXyEnP,deu,beantworten frage entsprechend phase benenn phase befind person bestimmen fur veranderungsprojekt verantwortlich,4993.0,12
1567,48uyP1X5EAR9bbrEVFy6rc,deu,beantworten frage satz signalisieren person widerstand leisten wirklich,4986.0,8
1568,1IYC6lu9pR67OaeS35etxy,deu,beantworten frage korrekt method benennen kommunikationsmaßnahm werden einfuhr personlich bedurfniss person zusatzlich unterstutzung ermitteln,4984.0,14
1570,34a5nwUmh2D8k3M8iEXs2p,deu,beantworten frage bestimmen handlungstyp nennen karl uberzeugungskraft einsetzen projekt bekommen ursprunglich fur alexandra bestimmt tun,4985.0,15
1571,3mRTfMFgVLaaXfqMPEGDrE,deu,beantworten frage drei richtig antwort angeben alphabetisch reihenfolg drei bedingung musse erfullt verhalt rahmen unternehmensumstrukturierung andern,4984.0,16
1572,4EAqcT9OWJL6OwOBcdo0Zl,deu,bitt geben richtig antwort kommunikationsmaßnehmen informieren alexandra team uber herausforderung vielleicht unschon wahrheit zukommen,4989.0,14
1573,5B7IvMnJA997uZzZUYc4q0,deu,nennen beispiel fur aufgeben roll vermittl verbinden,4987.0,7
1574,70OkWK0n5Ih87Lx4aS3qgL,deu,beantworten frage entsprechend method benenn method aktiv unterstutzung begleitung wurdest einsetzen mitarbeit moglichkeit neu gefordert fahigkeit entwickeln,4989.0,17
1576,8mSuKNKNgRw874WzDcfDP0,deu,nennen beispiel fur technologisch wandel transportwese,4983.0,6
1577,9UISn18Fsdaa8MYKDeJKgj,deu,beantworten frage nennen wiederholt berichterstattung uber leistung dank veranderung erzielen werden,4987.0,11
1578,aBBAjlpWQhI6j4mkG14spd,deu,bitt beantworten frage stichwort form veranderung entsprechen einrichtung unternehmensintern onlin kommunikationsplattform zusammenhang covid pandemi,4986.0,14
1579,aS9POJ8r2tn5TBgtUE99NL,deu,nennen beispiel fur interessengrupp,4991.0,4
1628,75DBcPydjVB8VyijgpI0t3,deu,schreib horst englisch,,3
1630,a9UPGVFknIZaIK1ZLWcJrI,deu,schreib horst englisch,,3
1632,2LDUTpnIehiaJUu3lzsnUm,deu,schreib horst englisch,,3
1634,5okM7OScMI2aW4J7yWA0t1,deu,schreib horst englisch,,3
1635,1b3LtF6qPk46IQQvn92ZDF,deu,schreib horst englisch,,3
1636,9UVjOVuS8AM7z29wc6vnKq,deu,schreib horst englisch,,3
1638,a7nhdEsA3ry7gxErziK1wC,deu,schreib horst englisch,,3
1642,aC5pNYtvYOb6XDqvcq1dsu,deu,schreib horst englisch,,3
1644,1jluuI7cKY9azlSA8qBwp5,deu,schreib horst englisch,,3
1649,acX6e2WCFnY8RZQZUo2oNM,deu,schreib horst englisch,,3
1651,21TysdCki4A6FYErfE6Jm7,deu,schreib horst englisch,,3
1652,439dCH3rEZo8dSkoXrIdnG,deu,schreib horst englisch,,3
1659,2GeReVvD3ee86OtWju4LOe,deu,schreib horst englisch,,3
1688,4pKkeNj3T6ZaUqdC7cefmS,deu,gib antwort stichwort meinung eigenschaft leader helfen eigen sensibilitat umgehen,4986.0,10
1689,5uQBlerTLL09zTEJkjoY0P,deu,beantwort frage zwei stichworter meister veranderungsprojekt auswirkung zwei eben meinung,4988.0,10
1690,2SlBVhjmVIN9brWa5caXzs,deu,nenn weniger wort beispiel fur technologisch wandel arbeitsmittel betreffen,4983.0,9
1691,3PEjuP7EEn6a1U8sGBCKv8,deu,nenn beispiel fur organisatorisch veranderung organisationsmodel betreffen,4985.0,7
1692,8qiNixePl585WRsLTvsO5L,deu,beantwort frage beschreibung formulierst erwartung fuhrungsrol nenn mindester,4988.0,8
1693,7niZcHw13T26fs05I4CQiX,deu,beantwort frage entsprechend kammer model benennst beschreibung entsprechen firma carl arbeiten verlagern arbeitsplatz direkt bedrohen carl bewussen vorn blicken arbeit finden fallt schwer entscheiden erinnern nostalgisch situat bekanntgeben nachricht beeintrachtigen produktivitat,4987.0,31
1694,4My3qZPpoD29iUxDtDEVQp,deu,beantwort frage phase veranderungskurv benennst alexandra befinden alexandra firma wurd umstrukturiern entlassung fuhrungskraften fuhrt dadurch alexandra tag mehr chefin vierkopfig siebenkopfigen team neu mitarbeit team schwierigkeit veranderung gewohn alexandra macht arbeit jedoch weiterhin integr neu mitarbeit tun,4986.0,37
1695,2jnGAP7Hufw8aZUcKNJMc7,deu,vervollstandig satz drei adjektiv schritt kott model vision strategi entwickeln befindest vision,4989.0,12
1696,5lqXRJhkFvMaTGrslIY6YY,deu,bereitschaft veranderung entwickeln gefuhl dringlichkeit schöpfen musse verantwortliche bestimmen frage beantworten konn gib davon,4993.0,14
1697,89qzhqauONB6K7kRLpV64m,deu,beantwort frage vollstandigen satz signal senden person widerstand leisten eigentlich,4986.0,10
1698,DgC1xLQRqo95OXxMTuMjN,deu,beantwort frage method benennst kommunikationsmaßnehmen wurdest einfuhr personlich bedurfniss person zusatzlich unterstutzung ermitteln,4984.0,13
1699,aqldUKdUSre6kdvHuBrYt7,deu,nennen intern extern personengrupp direkt indirekt aktivitat unternehmen betreffen daher interesse gegenub unternehmen geltend,4986.0,14
1700,1Khq1NcVb2T84UFefrMlqJ,deu,beantwort frage bestimmen art handlung angibst carl uberzeugungskraft einsetzen projekt bekommen ursprunglich alexandra widmen tun,4985.0,15
1701,1MoRHyQX5pJ6OVL1qZqP6i,deu,beantwort frage wort art veranderung stellen einrichtung onlin plattform kontext coronaviru pandemi dar handeln revolutionar global veranderung,4986.0,17
1703,2XCZvkZWgxOaAr62HhDWR3,deu,nenn beispiel fur interessengrupp,4991.0,4
1704,3FGpNp7eJHi75fsSSV17zn,deu,beantwort frage beid erwarten antwort gibst neu projekt alexandra groß spannung fuhrt zwei reaktion moglich eher posit eher neg,4986.0,19
1705,4unxe0YKsV57iyJC6yj14a,deu,nenn beispiel fur technisch entwicklung transportwesen,4983.0,6
1706,5F5z68DvGND93wql4U4JTo,deu,beantwort frage entsprechend method benennst method aktiv unterstutzung begleitung wurdest einsetzen mitarbeit neu gefordert fahigkeit entwickeln,4989.0,16
1707,5OD6pEEQ0Og74G6ac34ELo,deu,nennen immer durchgefuhrten bericht uber erfolgreich leistung aufgrund veranderung,4987.0,9
1708,5UI7ddBqEUf9RzaFurONES,deu,nenn satz beispiel fur aufgeben roll vermittl facilit verbinden,4987.0,9
1710,7lQ0BAuQLHG5SFqQxJkmm7,deu,beantwort frage drei antwort alphabetisch reihenfolg angibst drei bedingung musse erfullt verhalt rahmen unternehmensumstrukturierung andern,4984.0,15
1711,2ocqg6L4oDYaTwlILJ60Pc,deu,vorteil bpr busi process reengin vergleich optimierung bereit bestehend prozess beantwort frage kurz satz,,14
1731,1XeceQVq7DP7L36W36dedb,deu,bitt antwort mithilf stichwort geben reih nonverbal signal geben wichtig information uber beziehungsaspekt kommunik botschaft empfang mitunt storend wahrnehmen wenig authentisch vertrauenswurdig hierbei handeln art botschaft,5269.0,26
1732,2FRbuv73DKKakf72y9H90L,deu,bitt geben antwort mithilf mehrer schlusselwort kritikgesprach beispielsweis fehlverhalten ungenugend leistung gehen fuhrungskraft kritik mitarbeit formulieren kritik moglichst konstruktiv wichtig richten emotion oft verzerren subjektivitat abdriften worum gehen,5270.0,28
1735,WQpEgyLgi089ljEf8PuJw,deu,walter buchhalt debitoren generaldirekt sbb bern nennen aufgabe sowi moglich kompetenz verantwortung stell taskbas kommentar folgend aufgeben handeln offen aufgeben fur aufgab musterlosung hinterlegen taskbas aufgeben gut wissen vorhanden information aufsetzen musterlosung vorhanden moglich antwort gemass einschatzung hep fehl zusammenarbeit werden didaktisch diskussion passieren feedbacktext lernend hinwei geben korrekt antwort konnt feedbacktext enthalt musterlosung,,54
1736,aqFM7iL1gxE8Nl9d5EwMZ7,deu,nennen variant organis taskbas kommentar aufgeben handeln cloze aufgeben wort beantworten fur aufgab musterlosung vorhanden anhand aufgab aufgesetzt wurd feedback geben lernend hinwei richtig losung enthalt musterlosung,,27
1737,5CFVvAUF1ql5IyB56TENAa,deu,warum wurd wohl organis wahlen taskbas kommentar aufgeben handeln offen aufgeben fur aufgab musterlosung vorhanden anhand aufgab aufgesetzt wurd feedback geben lernend hinwei richtig losung enthalt musterlosung feedback ebenfal hinterlegen lernend grammatik rechtschreibfehl machen liegen allerd hoheit hep individuel didaktisch anforderung angepasst,,42
1738,3OSeZ6O83us8GUTd4pseaY,deu,abteilung organisieren taskbas kommentar aufgeben handeln offen aufgeben fur aufgab musterlosung vorhanden anhand aufgab aufgesetzt wurd feedback geben lernend hinwei richtig losung enthalt musterlosung feedback ebenfal hinterlegen lernend grammatik rechtschreibfehl machen liegen allerd hoheit hep individuel didaktisch anforderung angepasst,,39
1751,1wJ2BoVC0SE5WBXSwrrqfQ,deu,beschreiben anhand beispiel beruflich tatigkeit unterschi eustress distress,,8
1752,7ouD1dvJsVi8EBD2bRnKu7,deu,chefin vorteil still stund uberzeug nennen mindester zwei argument dafursprechen,,10
1753,58KeFv8KBkG6biUL2vMAC7,deu,tina sagen manchmal muh prioritatensetzung gerat typisch zeitfall unzufrieden arbeitsergebnissen motiv schlagen umso mehr uberzeugt lohnen zeitplanung konkret ziel setzen motivieren erleichtern zeitkontrol wiederum positiv effekt personlich zeitplanung zudem stell fest je motivieren desto wenig zeit brauch fur erledigen aufgabe einfach effizient stellen tina aussag uber zeitplanung problemnetz dar halten relevanten einflussfaktor fest wirkungsrichtung einflussfaktor form pfeil wirkungsart erganz problemnetzwerk notig weit bedeutend einflussfaktoren wirkungen,,65
1754,8fF4acPIaga8B8p612RCko,deu,bekannt sprichwort lauten weiss macht heiss beschreiben anhand beispiel sprichwort fur effizient umgang information bedeuten konnt,,16
1755,9KWNJE2Ujke6rONsMRRyQL,deu,drei freund unterhalten uber stress arbeit stressoren sprechen schilderung a jona manchmal gefuhl sein depp dienst schon sagen helf teamkollegen ja wirklich gern letzter zeit landen immer mehr pendenzen tisch schuld einfach wenig gut nein sagen -- didier job standig achs fallen zunehmend alt schein jeweilig zeitumstellung immer schlecht wegzustecken deshalb empfind vieler flug amerika fern osten mittlerweil wirklich stressig c simon fur branch ankundigen entlassungswel unternehmen erfassen dürfen gar daran denken davon betroffen konnt ausgerechnet endlich traum eigen hau verwirklichen können geben moment fur job leisen entsprechend viel uberstunden,,90
1756,aR9fTh0BR8n6huaPo7tiDn,deu,adrian nehmen aktivitatenkontrol nachfolgend finden ausschnitt davon beantworten folgend frage a schatzen adrian zeitplanung vormittag begrunden einschatzung satzen b seh optimierungsmoglichkeiten konkret vorschlag aktivitatenkontrol tag datum xx uhrzeit aktivitat prioritat zeit zeit comput gestarten tagesplanung -- arbeit projekt xy a anruf d bzgl m c unterlage fur d kopieren papier aufgefullt c projekt xy a kaffeepaus zeitung x fussnot schwatzch kolleg r uber schneechao x maileingang checken mail beantworten b gesprach g uber kundenreklam -- -- antwort s inform b geschickt -- kurzpaus x projekt xy a dokument projekt xy weitergeleiten -- mittagspaus x,,94
1779,4aDyM3FpMml899eVlfeZsN,deu,konflikt analysieren begreifen worum wirklich gehen offen frage stellen ermoglich situat gut versteh frage konnen stellen konflikt analysieren gib zwei beispiel,2123.0,21
1781,9vgSAEaUd9D7YPrVUxRgwK,deu,mob verstehen neg verbal nonverbal handlungen person uber langeren zeitraum mob verschied merkmal z b angriff moglichkeit mitteilen mobbinghandlungen geben nenn mindest beispiel,2123.0,23
1784,8loZvzzdKW168pozQTgLo3,deu,begrussung gesprachseroffnung konfliktgesprach wichtig dabei vorgehen,2123.0,6
1785,6fgiOl021yk6LX8Arq2qs0,deu,widerstand gegenub veranderungen angst neu zuruckzufuhr widerstand jedoch angst beruhen gewohnheit sicherheit wohlbefind schaffe aufgeben mussen angst konn veranderungen auftreten,2123.0,20
1786,1DP4UsyOuL98mGHNpnRZSj,deu,fur konstruktiv umgang widerstand mussen gewiss grundsatz beachten,2123.0,8
1795,1bE5K6vfUmkaLCVEop9wJM,deu,formulier antwort mithilf mehrer stichwort nenn mindest zwei dimension lebensbereich person tyrann tater beeintrachtigen,5425.0,14
1831,2OCzVPx47hE9q61ls1ggvQ,deu,gottfri benn reise zurich beispiel sein tief stadt wund weih immer inhalt habana wissen hibiskusrot brechen ewig manna fur wustennot bahnhofstraß ruee boulevard lido laan fifth avenuee fallen leer ach vergeblich fahren spat erst erfahren bleiben still bewahren umgrenzend benutzen folgend formulierungsbaustein einleitung interpret beginnen gedicht jahr fragen lyrisch,5356.0,49
1839,4xPeRWNXC0q7fn6mDCyxu1,deu,bitt geben antwort stichwortern satz allgemeinen gehen davon einleitung prasent gesamt prasent ausmachen meinung hauptzweck einleitung,5242.0,16
1840,1WkeQbPvkBb7mpOxqLNTvA,deu,bitt geben antwort satz sollen prasent tun sinnvol bilanz ziehen konn,5246.0,11
1842,3uHho6mcwEV7GAKHDVc3a2,deu,bitt geben antwort satz rhetorik wichtig kriterium fur erfolgreich prasent konn erklare inwiefern,5244.0,13
1843,1293GBkjDYEaXvgdCO44iO,deu,bitt geben antwort mithilf stichworter rhetorik wirkung arbeiten publikum ausuben mocht uberzeugen nennen zwei beispiel fur redemittel,5246.0,17
1844,48N0CT2xnOw8t8MbJQ4bDg,deu,bitt antwort stichwort art hilfsmittel gut verwend prasent uberzeugend gestalt groß visuel wirkung verleihen innerhalb prasent zahlenangab einflecht,5245.0,18
1849,QfmhZzEz428ASC0rQCgyu,deu,bitt antwort mithilf stichworter stimm wertvol hilfsmittel prasent klangfarb unser stimm raum publikum anpassen sprechgeschwindigkeit maßig essenziel stilmittel beispiel konn fur richtig einsatz stimm prasent nennen,5244.0,26
1861,2I6EiUtDRH07dfI7MQwTyt,deu,satzgli handeln fett markiert wortgrupp vielleicht sinnen blond postassistentin uber zukunft,5452.0,11
1862,s8jsymMwfZ7Fn4A59dRSU,deu,beschreib hund erwahn hierbei rass farb groß alter einfallt,,9
1864,4zCCSDzZTms68NuZVvcVct,deu,schreiben satz prateritum gestern erzahlen schichen,,6
1865,7zfjwIwagx5az8LCkxXHsO,deu,erklar warum ethisch sicht wichtig daten schutzen,,7
1866,7SD9u9MoZjYaAhDd6kLBRo,deu,nenn nachteil verfahren ubermittlungsbog laufzettel,,5
1867,3fXs9eN4lDd7hkGplAKFO3,deu,gib eigenschaft ide projekt mund konne,,6
1868,9oRkVfq3T2P6F9BloLII3S,deu,input sicht prozess befriedigung kundenbedurfniss,,5
1869,8D1z6MPJmr65Takllixd2i,deu,output sicht prozess befriedigung kundenbedurfniss,,5
1871,2JIQtvavj715NCtZBhwpKb,deu,beschreib zwei satzen problem umgang fluchtling deutlich,,7
1875,7Pv0gEhr6Xc8mgGlUvktVK,deu,bild satz konjunktiv florian gern neu auto,,7
1881,9YNgZK9qGs3aIva1dwBYZa,deu,nenn hinwei journal liefern,,4
1882,5NM4ASUhva5aCNnFd8qMlv,deu,zwei ding fur hauptbuch lauf jahr verwenden,,7
1883,SOMP2AgEC08C9MNNjovKJ,deu,formulier satz konjunktiv ii verwendung vorgegeben element heuen abend helfen konn,,11
1884,aY3j1u00B739hp4ZmHLVHe,deu,formulier satz konjunktiv ii verwendung vorgegeben element brianna gern mehr geld,,11
1885,58t23BMySTX7k9YZ5GNJb1,deu,nennen mindest zwei trope figur unten stehend gedichtzeil verwenden schatten tag nacht licht ruckeren,4256.0,14
1886,4dC0dURpTys8xCpcn8DpTX,deu,nennen mindest zwei trope figur unten stehend zitat verwenden ewig plauscht plantscht plitscht platscht gustav falk,4256.0,16
1887,2FUVavFyDxH7HwGSn8F8af,deu,unten findest auszug adolf ogi neujahrsred markiert worter rhetorik belieben stilmittel benenn gelaufigen terminologi rede wurd leicht verandern danken drei generation land letzter jahrhundert dienen wissen konn turbulent zeit fuhren modern gerecht sozial staatswesen schaffen bieten sicherheit stabilitat wohlstand dafur dankbar,4256.0,41
1888,5kVwt1u3P7P8mKDypeZrMY,deu,nennen mindest zwei trope figur unten stehend zitat verwenden fried hutt krieg palasten buchner,4256.0,14
1889,5YTuUzQbRFE9jexD2usopB,deu,nennen mindest zwei trope figur unten stehend zitat verwenden schultern warm schnee kalt sand hoffmanswaldau,4256.0,15
1893,1fTW6ocbTmG7af4oSvKRQF,deu,bitt geben antwort satz fur prasent gut gut angemessen genug gekleiden grund dafur,5245.0,13
1905,527EsNbu7Mva1FIzFhT8ad,deu,warum radikalisiert teil britisch frauenbewegung beschreib eigen wort,5289.0,8
1907,6lXXS4RTpOg77M0PcIaatE,deu,schreib satz prateritum,,3
1908,7SCudoYs88Y6hpgiIRomj5,deu,schreib satz prateritum,,3
1909,1reGLsv1u8C5YE4OSVw6sm,deu,schreib satz prateritum,,3
1910,a4MOO4VX5LY5xIPOpjvspt,deu,schreib satz prateritum,,3
1911,9RpZv0hrl5V8t7VJIKnzRD,deu,schreib satz prateritum,,3
1912,5BJSECAuGOp8iKqhdA8g6I,deu,schreib satz prateritum,,3
1913,afIMMjKdpzt86xeCD4Snb4,deu,schreib satz prateritum,,3
1914,9oD9e2Ltsxh6OB6hycik2I,deu,schreib satz prateritum,,3
1915,aXfqPEkV35c7CLlAXLCVE7,deu,schreib satz prateritum,,3
1916,8uVgUCHcMk05PEpVv0s5Dc,deu,schreib satz prateritum,,3
1917,4ifpfth0wKD8b6x48yjICg,deu,schreib satz prateritum,,3
1918,LnBcB0DkZk9ky28BcNGO2,deu,schreib satz prateritum,,3
1919,a8lEiEiehiz8Ys1GoAc1s9,deu,schreib satz prateritum,,3
1920,8Nr30ScR5hb5XA1h3wEmec,deu,schreib satz prateritum,,3
1921,7DVeaioeAQz8EOt5sENoSG,deu,schreib satz prateritum,,3
1922,1nk46KLR1cy8MQRL5UQUib,deu,schreib satz prateritum,,3
1923,2rL7F6S4LMQ9n1dpAHicId,deu,schreib satz prateritum,,3
1927,4Rg8Yp2yGgf7aV1xzYfiVy,deu,erklar bildhaftigkeit markiert ausdruck tonio daheim zeit vertrodeln bei unterricht langsam undabgewandter geist lehrer schlecht anschreiben stehen fallen not bodenlos vater kaufmann bremen erzurnen mutter tonio jedoch consuelo vornamen heißen uberhaupt ubrig dam stadt vater einstmal ganz unten landkart heraufgeholt zeugniss einerlei thoma mann tonio kroger leicht verandern,,48
1933,8a5pzhCUPr46pGibAzObY4,deu,schreib satz passend reflexivpronom,,4
1934,TCNOPTIGv57gid46Bbfu9,deu,schreib satz prateritum gestern erzahlen schichen,,6
1952,4RHRcBiTzcZ9r0WJajgPg4,deu,satzgli handeln fett markiert wortgrupp textauszug leicht bearbeiten stefan zweig rausch verwandlung landleut hoffen gerad uberraschungen,3142.0,16
1953,6BGsSQ9cxl8xzACS6dPNb,deu,satzgli handeln fett markiert wortgrupp tag ziehen schwarz wolke beginnen regnen,3142.0,11
1954,7RvZhLov2xyan0OhTLwrx7,deu,satzgli handeln fett markiert wortgrupp vielleicht finden platz unterzustellen,3142.0,9
1955,srhy3A7SjL96XWLAVgSdG,deu,satzgli handeln fett markiert wortgrupp hingegen i n laue sommervormittagsstund an meer gehen baden,3142.0,14
1956,4eqPnxHnoiL5J43Nd2CzKW,deu,satzgli handeln fett markiert wortgrupp textauszug leicht bearbeiten stefan zweig rausch verwandlung abend kommen paket warenprob fabrik spedieren,3142.0,18
1957,7Nh11tKveic6Blcg653eVo,deu,satzgli handeln fett markiert wortgrupp textauszug leicht bearbeiten stefan zweig rausch verwandlung geben wenig arbeit befurchen morgendienst erledigen brief bucklig tabakkauend brieftrag hinterfelln langst ausgeteilt,3142.0,25
