taskId,aspectId,name,description,categoryId,type,groupId
1035,8HnDlUIbyHT9Qg3g4dEcnZ,15717,Spelling/12362,Can correctly spell written text.,,MISCONCEPTION,2508.0
1036,26u1vZhdpuH9kDcA6xx78A,15717,Spelling/12362,Can correctly spell written text.,,MISCONCEPTION,2508.0
1037,2g6FRUOGCBT848lgs8vRT8,15717,Spelling/12362,Can correctly spell written text.,,MISCONCEPTION,2508.0
1038,8CnJ1bv8P0A5Ys928bGLkP,15717,Spelling/12362,Can correctly spell written text.,,MISCONCEPTION,2508.0
1039,2r70eBNTN0b8jBDuFJraVm,15717,Spelling/12362,Can correctly spell written text.,,MISCONCEPTION,2508.0
1040,9Auc5FCKJZ9a3C1o8ZVSPh,15717,Spelling/12362,Can correctly spell written text.,,MISCONCEPTION,2508.0
1041,aVV5G2jXiRC9XY4lewgl52,15717,Spelling/12362,Can correctly spell written text.,,MISCONCEPTION,2508.0
1042,3QhKw6gI8Gv66Bn0DECl3x,15717,Spelling/12362,Can correctly spell written text.,,MISCONCEPTION,2508.0
1043,70BQepo7Lrh9ytaxzfYUEL,15717,Spelling/12362,Can correctly spell written text.,,MISCONCEPTION,2508.0
1044,3eIgMDzwCtE9KJY7hdeWw5,15717,Spelling/12362,Can correctly spell written text.,,MISCONCEPTION,2508.0
1045,aSacCa6TTFZ7JJTuBGDuto,15717,Spelling/12362,Can correctly spell written text.,,MISCONCEPTION,2508.0
1046,agZkm3sxPvX7L24cYYUOXh,15717,Spelling/12362,Can correctly spell written text.,,MISCONCEPTION,2508.0
1047,80tPbAIaz639UnhvfOTQk9,15717,Spelling/12362,Can correctly spell written text.,,MISCONCEPTION,2508.0
1048,1AQeVmedUi75X5TGoLqV4j,15717,Spelling/12362,Can correctly spell written text.,,MISCONCEPTION,2508.0
1049,3zhZER88ZTDaDbiX38IyOw,15717,Spelling/12362,Can correctly spell written text.,,MISCONCEPTION,2508.0
1050,R24rmdBVmI9QUQ59CeCil,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1051,2KO9ICLsLJT6Eqglg3Y4zi,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1052,4DKHXxkvaF762VkVZhc7kq,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1053,8HnDlUIbyHT9Qg3g4dEcnZ,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1054,26u1vZhdpuH9kDcA6xx78A,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1055,2g6FRUOGCBT848lgs8vRT8,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1056,8CnJ1bv8P0A5Ys928bGLkP,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1057,2r70eBNTN0b8jBDuFJraVm,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1058,9Auc5FCKJZ9a3C1o8ZVSPh,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1059,aVV5G2jXiRC9XY4lewgl52,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1060,3QhKw6gI8Gv66Bn0DECl3x,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1061,70BQepo7Lrh9ytaxzfYUEL,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1062,3eIgMDzwCtE9KJY7hdeWw5,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1063,aSacCa6TTFZ7JJTuBGDuto,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1064,agZkm3sxPvX7L24cYYUOXh,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1065,80tPbAIaz639UnhvfOTQk9,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1066,1AQeVmedUi75X5TGoLqV4j,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1067,3zhZER88ZTDaDbiX38IyOw,15753,Spelling/12359,Can correctly spell written text.,,MISCONCEPTION,2508.0
1068,R24rmdBVmI9QUQ59CeCil,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1069,2KO9ICLsLJT6Eqglg3Y4zi,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1070,4DKHXxkvaF762VkVZhc7kq,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1071,8HnDlUIbyHT9Qg3g4dEcnZ,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1072,26u1vZhdpuH9kDcA6xx78A,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1073,2g6FRUOGCBT848lgs8vRT8,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1074,8CnJ1bv8P0A5Ys928bGLkP,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1075,2r70eBNTN0b8jBDuFJraVm,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1076,9Auc5FCKJZ9a3C1o8ZVSPh,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1077,aVV5G2jXiRC9XY4lewgl52,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1078,3QhKw6gI8Gv66Bn0DECl3x,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1079,70BQepo7Lrh9ytaxzfYUEL,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1080,3eIgMDzwCtE9KJY7hdeWw5,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1081,aSacCa6TTFZ7JJTuBGDuto,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1082,agZkm3sxPvX7L24cYYUOXh,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1083,80tPbAIaz639UnhvfOTQk9,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1084,1AQeVmedUi75X5TGoLqV4j,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1085,3zhZER88ZTDaDbiX38IyOw,15789,Spelling/12345,Can correctly spell written text.,,MISCONCEPTION,2508.0
1086,R24rmdBVmI9QUQ59CeCil,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1087,2KO9ICLsLJT6Eqglg3Y4zi,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1088,4DKHXxkvaF762VkVZhc7kq,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1089,8HnDlUIbyHT9Qg3g4dEcnZ,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1090,26u1vZhdpuH9kDcA6xx78A,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1091,2g6FRUOGCBT848lgs8vRT8,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1092,8CnJ1bv8P0A5Ys928bGLkP,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1093,2r70eBNTN0b8jBDuFJraVm,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1094,9Auc5FCKJZ9a3C1o8ZVSPh,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1095,aVV5G2jXiRC9XY4lewgl52,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1096,3QhKw6gI8Gv66Bn0DECl3x,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1097,70BQepo7Lrh9ytaxzfYUEL,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1098,3eIgMDzwCtE9KJY7hdeWw5,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1099,aSacCa6TTFZ7JJTuBGDuto,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1100,agZkm3sxPvX7L24cYYUOXh,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1101,80tPbAIaz639UnhvfOTQk9,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1102,1AQeVmedUi75X5TGoLqV4j,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1103,3zhZER88ZTDaDbiX38IyOw,15825,Spelling/12344,Can correctly spell written text.,,MISCONCEPTION,2508.0
1104,R24rmdBVmI9QUQ59CeCil,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1105,2KO9ICLsLJT6Eqglg3Y4zi,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1106,4DKHXxkvaF762VkVZhc7kq,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1107,8HnDlUIbyHT9Qg3g4dEcnZ,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1108,26u1vZhdpuH9kDcA6xx78A,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1109,2g6FRUOGCBT848lgs8vRT8,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1110,8CnJ1bv8P0A5Ys928bGLkP,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1111,2r70eBNTN0b8jBDuFJraVm,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1112,9Auc5FCKJZ9a3C1o8ZVSPh,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1113,aVV5G2jXiRC9XY4lewgl52,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1114,3QhKw6gI8Gv66Bn0DECl3x,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1115,70BQepo7Lrh9ytaxzfYUEL,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1116,3eIgMDzwCtE9KJY7hdeWw5,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1117,aSacCa6TTFZ7JJTuBGDuto,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1118,agZkm3sxPvX7L24cYYUOXh,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1119,80tPbAIaz639UnhvfOTQk9,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1120,1AQeVmedUi75X5TGoLqV4j,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1121,3zhZER88ZTDaDbiX38IyOw,15861,Spelling/12355,Can correctly spell written text.,,MISCONCEPTION,2508.0
1122,R24rmdBVmI9QUQ59CeCil,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1123,2KO9ICLsLJT6Eqglg3Y4zi,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1124,4DKHXxkvaF762VkVZhc7kq,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1125,8HnDlUIbyHT9Qg3g4dEcnZ,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1126,26u1vZhdpuH9kDcA6xx78A,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1127,2g6FRUOGCBT848lgs8vRT8,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1128,8CnJ1bv8P0A5Ys928bGLkP,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1129,2r70eBNTN0b8jBDuFJraVm,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1130,9Auc5FCKJZ9a3C1o8ZVSPh,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1131,aVV5G2jXiRC9XY4lewgl52,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1132,3QhKw6gI8Gv66Bn0DECl3x,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1133,70BQepo7Lrh9ytaxzfYUEL,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1134,3eIgMDzwCtE9KJY7hdeWw5,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1135,aSacCa6TTFZ7JJTuBGDuto,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1136,agZkm3sxPvX7L24cYYUOXh,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1137,80tPbAIaz639UnhvfOTQk9,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1138,1AQeVmedUi75X5TGoLqV4j,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1139,3zhZER88ZTDaDbiX38IyOw,15897,Spelling/12349,Can correctly spell written text.,,MISCONCEPTION,2508.0
1140,R24rmdBVmI9QUQ59CeCil,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1141,2KO9ICLsLJT6Eqglg3Y4zi,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1142,4DKHXxkvaF762VkVZhc7kq,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1143,8HnDlUIbyHT9Qg3g4dEcnZ,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1144,26u1vZhdpuH9kDcA6xx78A,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1145,2g6FRUOGCBT848lgs8vRT8,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1146,8CnJ1bv8P0A5Ys928bGLkP,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1147,2r70eBNTN0b8jBDuFJraVm,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1148,9Auc5FCKJZ9a3C1o8ZVSPh,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1149,aVV5G2jXiRC9XY4lewgl52,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1150,3QhKw6gI8Gv66Bn0DECl3x,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1151,70BQepo7Lrh9ytaxzfYUEL,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1152,3eIgMDzwCtE9KJY7hdeWw5,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1153,aSacCa6TTFZ7JJTuBGDuto,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1154,agZkm3sxPvX7L24cYYUOXh,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1155,80tPbAIaz639UnhvfOTQk9,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1156,1AQeVmedUi75X5TGoLqV4j,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1157,3zhZER88ZTDaDbiX38IyOw,15933,Spelling/12339,Can correctly spell written text.,,MISCONCEPTION,2508.0
1158,R24rmdBVmI9QUQ59CeCil,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1159,2KO9ICLsLJT6Eqglg3Y4zi,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1160,4DKHXxkvaF762VkVZhc7kq,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1161,8HnDlUIbyHT9Qg3g4dEcnZ,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1162,26u1vZhdpuH9kDcA6xx78A,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1163,2g6FRUOGCBT848lgs8vRT8,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1164,8CnJ1bv8P0A5Ys928bGLkP,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1165,2r70eBNTN0b8jBDuFJraVm,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1166,9Auc5FCKJZ9a3C1o8ZVSPh,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1167,aVV5G2jXiRC9XY4lewgl52,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1168,3QhKw6gI8Gv66Bn0DECl3x,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1169,70BQepo7Lrh9ytaxzfYUEL,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1170,3eIgMDzwCtE9KJY7hdeWw5,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1171,aSacCa6TTFZ7JJTuBGDuto,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1172,agZkm3sxPvX7L24cYYUOXh,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1173,80tPbAIaz639UnhvfOTQk9,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1174,1AQeVmedUi75X5TGoLqV4j,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1175,3zhZER88ZTDaDbiX38IyOw,15969,Spelling/12367,Can correctly spell written text.,,MISCONCEPTION,2508.0
1176,R24rmdBVmI9QUQ59CeCil,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1177,2KO9ICLsLJT6Eqglg3Y4zi,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1178,4DKHXxkvaF762VkVZhc7kq,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1179,8HnDlUIbyHT9Qg3g4dEcnZ,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1180,26u1vZhdpuH9kDcA6xx78A,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1181,2g6FRUOGCBT848lgs8vRT8,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1182,8CnJ1bv8P0A5Ys928bGLkP,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1183,2r70eBNTN0b8jBDuFJraVm,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1184,9Auc5FCKJZ9a3C1o8ZVSPh,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1185,aVV5G2jXiRC9XY4lewgl52,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1186,3QhKw6gI8Gv66Bn0DECl3x,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1187,70BQepo7Lrh9ytaxzfYUEL,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1188,3eIgMDzwCtE9KJY7hdeWw5,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1189,aSacCa6TTFZ7JJTuBGDuto,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1190,agZkm3sxPvX7L24cYYUOXh,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1191,80tPbAIaz639UnhvfOTQk9,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1192,1AQeVmedUi75X5TGoLqV4j,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1193,3zhZER88ZTDaDbiX38IyOw,16005,Spelling/12368,Can correctly spell written text.,,MISCONCEPTION,2508.0
1194,R24rmdBVmI9QUQ59CeCil,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1195,2KO9ICLsLJT6Eqglg3Y4zi,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1196,4DKHXxkvaF762VkVZhc7kq,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1197,8HnDlUIbyHT9Qg3g4dEcnZ,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1198,26u1vZhdpuH9kDcA6xx78A,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1199,2g6FRUOGCBT848lgs8vRT8,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1200,8CnJ1bv8P0A5Ys928bGLkP,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1201,2r70eBNTN0b8jBDuFJraVm,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1202,9Auc5FCKJZ9a3C1o8ZVSPh,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1203,aVV5G2jXiRC9XY4lewgl52,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1204,3QhKw6gI8Gv66Bn0DECl3x,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1205,70BQepo7Lrh9ytaxzfYUEL,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1206,3eIgMDzwCtE9KJY7hdeWw5,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1207,aSacCa6TTFZ7JJTuBGDuto,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1208,agZkm3sxPvX7L24cYYUOXh,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1209,80tPbAIaz639UnhvfOTQk9,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1210,1AQeVmedUi75X5TGoLqV4j,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1211,3zhZER88ZTDaDbiX38IyOw,16041,Spelling/12370,Can correctly spell written text.,,MISCONCEPTION,2508.0
1212,R24rmdBVmI9QUQ59CeCil,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1213,2KO9ICLsLJT6Eqglg3Y4zi,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1214,4DKHXxkvaF762VkVZhc7kq,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1215,8HnDlUIbyHT9Qg3g4dEcnZ,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1216,26u1vZhdpuH9kDcA6xx78A,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1217,2g6FRUOGCBT848lgs8vRT8,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1218,8CnJ1bv8P0A5Ys928bGLkP,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1219,2r70eBNTN0b8jBDuFJraVm,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1220,9Auc5FCKJZ9a3C1o8ZVSPh,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1221,aVV5G2jXiRC9XY4lewgl52,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1222,3QhKw6gI8Gv66Bn0DECl3x,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1223,70BQepo7Lrh9ytaxzfYUEL,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1224,3eIgMDzwCtE9KJY7hdeWw5,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1225,aSacCa6TTFZ7JJTuBGDuto,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1226,agZkm3sxPvX7L24cYYUOXh,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1227,80tPbAIaz639UnhvfOTQk9,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1228,1AQeVmedUi75X5TGoLqV4j,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1229,3zhZER88ZTDaDbiX38IyOw,16077,Spelling/12340,Can correctly spell written text.,,MISCONCEPTION,2508.0
1230,R24rmdBVmI9QUQ59CeCil,16112,Spelling/12363,Can correctly spell written text.,,MISCONCEPTION,2508.0
1231,2KO9ICLsLJT6Eqglg3Y4zi,16112,Spelling/12363,Can correctly spell written text.,,MISCONCEPTION,2508.0
1232,4DKHXxkvaF762VkVZhc7kq,16112,Spelling/12363,Can correctly spell written text.,,MISCONCEPTION,2508.0
1233,8HnDlUIbyHT9Qg3g4dEcnZ,16112,Spelling/12363,Can correctly spell written text.,,MISCONCEPTION,2508.0
1234,26u1vZhdpuH9kDcA6xx78A,16112,Spelling/12363,Can correctly spell written text.,,MISCONCEPTION,2508.0
1235,2g6FRUOGCBT848lgs8vRT8,16112,Spelling/12363,Can correctly spell written text.,,MISCONCEPTION,2508.0
1236,8CnJ1bv8P0A5Ys928bGLkP,16112,Spelling/12363,Can correctly spell written text.,,MISCONCEPTION,2508.0
1237,2r70eBNTN0b8jBDuFJraVm,16112,Spelling/12363,Can correctly spell written text.,,MISCONCEPTION,2508.0
1238,9Auc5FCKJZ9a3C1o8ZVSPh,16112,Spelling/12363,Can correctly spell written text.,,MISCONCEPTION,2508.0
1239,aVV5G2jXiRC9XY4lewgl52,16112,Spelling/12363,Can correctly spell written text.,,MISCONCEPTION,2508.0
1240,3QhKw6gI8Gv66Bn0DECl3x,16112,Spelling/12363,Can correctly spell written text.,,MISCONCEPTION,2508.0
