taskId,language,description,topic_id,word_count,sentence_count
3603,1TFj7qKu9vi6XbR2UHgTwQ,DE,Schreibe den Satz im Präteritum. Gestern - kommen - viele Leute - zu der Versammlung - .,,17,2
3604,2Vnb9SExlFG66lue8ORR6A,DE,Schreibe den Satz im Präteritum. Gestern früh - bringen - Alina - das Kind - in die Schule - .,,20,2
3605,3XelZO7gKXu6ofskeqD6l8,DE,Schreibe den Satz im Präteritum. Am Wochenende - liegen - die Feriengäste - am Strand - .,,17,2
3606,7HjEaeixPjS8hYwMMf0xPd,DE,Schreibe den Satz im Präteritum. In der Vergangenheit - laufen - die Menschen - mehr zu Fuß - .,,19,2
3607,3W2wa7bS86z5L1UcdV2KeX,DE,Schreibe den Satz im Präteritum. Damals - verdienen - meine Eltern - mehr Geld - .,,16,2
3608,9twSs6jZwh7axWFxfRbGRj,DE,Schreibe den Satz im Präteritum. Damals - geben - es noch andere Geldscheine - .,,15,2
3609,3jbGboOzBzn7hxmjdp9Igc,DE,Schreibe den Satz im Präteritum. Früher - gehen - wir - öfter zum Sport - .,,16,2
3610,sR4kkx6WcTaKTxRNdPFT4,DE,Schreibe den Satz im Präteritum. Damals - tragen - du - noch lange Haare - .,,16,2
3611,21QurN0KA4d6bxcP2V7u0H,DE,Schreibe den Satz im Präsens. Marisol und Mike - das Projekt - anfangen - .,,15,2
3612,2FoKQNJmWCi9LKDKe6aqnY,DE,Schreibe den Satz im Präsens. Leyla - die Party - absagen - .,,13,2
3613,Y9tBDnYEXl6byL5qPiRRg,DE,Schreibe den Satz im Präsens. Unsere Eltern - ein Jazzfestival - besuchen - .,,14,2
3614,5rghdSHlEaS8xfFw3tFrjs,DE,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Ich - sich wünschen - ein neues Auto - .,,19,2
3615,CfAiG4nf925S3Lf5WucS5,DE,Schreibe den Satz im Präteritum. Früher - schlafen - du - besser - .,,14,2
3616,5sqQeDAk1FO9BOQ15K01su,DE,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Du - sich kaufen - ein neues Smartphone - .,,19,2
3617,5GKw0ZNAK0B5L6PcOiLSAj,DE,Schreibe den Satz im Präsens. Olga - das Auto - bezahlen - .,,13,2
3618,5N6r3AYpKez5JODl9Cv3co,DE,Schreibe den Satz im Präsens. Moritz - einen Witz - erzählen - .,,13,2
3619,2yNPDQ6P9VH5UpVHEZpQ8Q,DE,Schreibe den Satz im Präteritum. Gestern - sehen - ich - den neuen Film - .,,16,2
3620,aUR9yWteLgw99Ljk4ls7Kw,DE,Schreibe den Satz im Konjunktiv 2. John - gerne im Ausland arbeiten.,,12,2
3621,tu5fosyYqI9PHD8pSrTkW,DE,Schreibe den Satz im Konjunktiv 2. Klara - gern Geschwister haben.,,11,2
3622,8Z8iarAXloN6iZZd7gV54s,DE,Schreibe den Satz im Präsens. Fatima - das Buch - verkaufen - .,,13,2
3623,1xd91TnxekT64LT6hl7kex,DE,Schreibe den Satz im Präsens. Ahmed - den Computer - einschalten - .,,13,2
3624,bl8m3uMUxH9iypiEls9pu,DE,Schreibe den Satz im Konjunktiv 2. Anne - gerne größer sein.,,11,2
3625,99ZVsXzhDhl6hYAewDvqrL,DE,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Er - sich verletzen - beim Sport - .,,18,2
3626,2t6tgtBccEE6qUjTlMyJ7H,DE,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Wir - sich verabreden - in dem neuen Restaurant - .,,20,2
3627,45YcEtFs2gD7f7ZP418vp6,DE,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Ich - sich vorbereiten auf - die Präsentation - .,,19,2
3628,54tYspkXDop6KAdVlig1lm,DE,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Wir - sich waschen - die Hände - .,,18,2
3629,3uiNLUXxlSC61IsFhvn9fZ,DE,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Wir - sich Sorgen machen um - unsere Tochter - .,,20,2
3630,eajPqSw62xaH6HFIpjIyQ,DE,Schreibe den Satz im Präsens. Maria - den Film - anschauen - .,,13,2
3631,23LcLUNRuto9BUAYDR3fxr,DE,Schreibe den Satz im Passiv Präsens. Der Musiker kann den Erfolg feiern.,,12,2
3632,6IhKzMyUZLU5Qnjwx2T4Mz,DE,Schreibe den Satz im Präsens. Yves - das Haus - verlassen - .,,13,2
3633,3sH8dmY2iq87JDGd3qWP2U,DE,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Ich - sich entspannen - im Wellness-Center - .,,18,2
3634,7jJ5qoKKIK979puyurzmc,DE,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Du - sich verletzen - die Hand - .,,18,2
3635,7k4ftdp9jyt8kJoj3eq7s1,DE,Schreibe den Satz im Passiv Präsens. die E-Mail - müssen - schreiben - .,,14,2
3636,ctBIql8eoUaEsxo541jWv,DE,Schreibe den Satz im Passiv Präsens. Der Gärtner pflanzt den Baum.,,11,2
3637,30QHDY1mf9497IFIKvVoLF,DE,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Wir - sich beeilen - .,,15,2
3638,1DuVNVscdNN5DZArVikvGf,DE,Schreibe den Satz im Passiv Präsens. Der Schüler muss die Hausaufgabe machen.,,12,2
3639,2Gw8DFcbEBd8i2D817f9Gb,DE,Schreibe den Satz im Passiv Präteritum. Man machte die Übungen.,,10,2
3640,4tkfAKH56TD7seGaj1nTIs,DE,Schreibe den Satz im Präsens. Carlo - den Raum - verlassen - .,,13,2
3641,5L6xZFecMK573KzVMjIKR1,DE,Schreibe den Satz im Passiv Präsens. die Salatsoße - machen - .,,12,2
3642,6OLg3r1w8V6aWMwRJ79F6S,DE,Schreibe den Satz im Passiv Präsens. den Tisch - decken - .,,12,2
3643,612mrybjp596DGA9jCEtym,DE,Schreibe den Satz im Passiv Präsens. den Müll - trennen - .,,12,2
3644,43cPk8v8sIUaUHYRIai4q3,DE,Schreibe den Satz im Konjunktiv 2. Wir - jetzt nach Haus gehen müssen.,,13,2
3645,9aYafkxdrqK6r56w4zhMWP,DE,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Wir - sich entscheiden für - den Ausflug in den Park - .,,22,2
3646,1B0bxiQnC0a9FzXzy9Ox6m,DE,Schreibe den Satz im Passiv Präteritum. Man hörte die Hörtexte.,,10,2
3647,5g39V4mpoU9RAen79sObN,DE,Schreibe den Satz im Passiv Perfekt. Die Schülerinnen haben die Party organisiert.,,12,2
3648,3itPlOaPoca8hzbP22RUCL,DE,Schreibe den Satz im Passiv Präsens. Die Chefin erklärt das Ziel.,,11,2
3649,99XauKQQNwgaL9AWn0LrZx,DE,Schreibe den Satz im Passiv Perfekt. Der Hausmeister hat das Paket abgeholt.,,12,2
3650,8h3VmV50q7V5RJqXYZ6bx7,DE,Schreibe den Satz im Konjunktiv 2. James - gerne mehr Geld haben.,,12,2
3651,6MouX49lgqU9q52vMh6t5v,DE,Schreibe den Satz im Passiv Präsens. Der Mechaniker repariert die Autos.,,11,2
3652,8JjWlLxxjZ68P9NobjfJKM,DE,Schreibe den Satz im Passiv Präsens. die Wäsche - waschen - .,,12,2
3653,3mbjGmtadf7Y3hzjW859j,DE,Schreibe den Satz im Passiv Präsens. das Dokument - müssen - kopieren - .,,14,2
3654,6RRG09yYWBo671GelHgyVN,DE,Schreibe den Satz im Passiv Präsens. Der Arzt operiert das Knie.,,11,2
3655,1gPCqB7pMgj8casdvs2Bb9,DE,Schreibe den Satz im Konjunktiv 2. Du - bitte das Fenster öffnen können?,,13,2
3656,24kEA7img2u6w0Ko5GxJVp,DE,Schreibe den Satz im Konjunktiv 2. Ich - gerne mit dir tanzen.,,12,2
3657,3FbnFEXddZIaEZ8l74tzvQ,DE,Schreibe den Satz im Passiv Perfekt. Die Nachbarin hat das Fleisch gebraten.,,12,2
3658,2ConuBj4Jkq7Y4MLhjMgob,DE,Schreibe den Satz im Konjunktiv 2. Wir - dir Geld leihen können.,,12,2
3659,al5Jhc25P7L9je0gniVxJU,DE,Schreibe den Satz im Passiv Perfekt. Die Studentin hat die Prüfung geschrieben.,,12,2
3660,CSthVIrSb891NUV1bHQXm,DE,Schreibe den Satz im Passiv Präsens. die Kartoffeln ( Pl. ) - schälen - .,,15,3
3661,alQWa6G0teL7ItZeEpz3j8,DE,Schreibe den Satz im Passiv Präsens. Der Richter muss das Urteil sprechen.,,12,2
3662,aTmcbUdljLB6gM6erDjwWR,DE,Formelle Zukunft. Schreibe Sätze mit Futur 1. Die Aktion - starke Kritik - verursachen - .,,16,3
3663,7puAb47BbvF8vDUVI6tZZK,DE,Formelle Zukunft. Schreibe Sätze mit Futur 1. In Deutschland - nächstes Jahr - eine Klimakonferenz - stattfinden - .,,19,3
3664,6zPw3sIXdu363ILgvfGR38,DE,Schreibe den Satz im Konjunktiv 2. Leila - früher kommen sollen.,,11,2
3665,6qDnRlvh0QMawxRYifZ9hx,DE,Schreibe den Satz im Passiv Präsens. der Papierkorb - müssen - leeren - .,,14,2
3666,7oMBq1irarg7LwDQilP4TG,DE,Schreibe den Satz im Passiv Präsens. Der Assistent soll den Anruf annehmen.,,12,2
3667,aN6PQjdYOveaYCfUHvr9No,DE,Schreibe den Satz im Konjunktiv 2. Er - nicht mehr fahren dürfen.,,12,2
3668,4tHvuNOsXLL9fhWu5KxRhU,DE,Schreibe den Satz im Passiv Präsens. das Geschirr - spülen - .,,12,2
3669,6DJNd6gib5T7HxxdQlX010,DE,Schreibe den Satz im Passiv Präsens. Der Kellner soll den Tee servieren.,,12,2
3670,5iGeI9KI86t6A9iuTSEfha,DE,Schreibe den Satz im Konjunktiv 2. Florian - gerne ein neues Auto haben.,,13,2
3671,4mh23Uv9Dqt6BqlwZQ8Hud,DE,Schreibe den Satz im Passiv Vergangenheit mit Modalverben. Der Spieler musste den Ball werfen.,,14,2
3672,9xYDjRxLEJ75BKQSzorgFq,DE,Schreibe den Satz im Passiv Vergangenheit mit Modalverben. Die Fans konnten den Sänger begrüßen.,,14,2
3673,6lCNwGkDAmGabdk1AAozZJ,DE,Schreibe den Satz im Passiv Präsens. Der Gärtner muss den Baum gießen.,,12,2
3674,8dG1AnIZN327odmmYu9I4G,DE,Schreibe den Satz im Passiv Präsens. das Paket - sollen - bringen - .,,14,2
3675,2C6NAmjKGHT7F4tvUJ3sH2,DE,Schreibe den Satz im Passiv Präsens. Die Künstlerin soll die Geige spielen.,,12,2
3676,2dKrHn2ZQhy6SbrM8tfQM3,DE,Schreibe den Satz im Konjunktiv 2. Ihr - am Abend tanzen wollen.,,12,2
3677,7CRIdcwstfl8erJ1cFeTy3,DE,Schreibe den Satz im Passiv Präsens. Die Familie macht die Reise.,,11,2
3678,9ijW5CEpjOV5XhhU2ZbzqI,DE,Schreibe den Satz im Passiv Präsens. Der Lehrer muss die Aufgabe erklären.,,12,2
3679,8GGt2Lq1pVU66aRCzGMrBf,DE,Schreibe den Satz im Passiv Präsens. die Blumen - sollen - gießen - .,,14,2
3680,7L2AwyrXBYS9DFKCU6OBAH,DE,Schreibe den Satz im Passiv Präteritum. Man schrieb den Text.,,10,2
3681,RaKinItDizaQyi2dxbzLe,DE,Schreibe den Satz im Passiv Präteritum. Man las eine Zusammenfassung.,,10,2
3682,3yjfQEOocm67PiLN1MphZX,DE,Schreibe den Satz im Passiv Vergangenheit mit Modalverben. Die Ministerin sollte die Ausstellung eröffnen.,,14,2
3683,1SDK2PPmNY471xpsOPsSYn,DE,Schreibe den Satz im Passiv Präsens. Die Schüler lesen die Bücher.,,11,2
3684,1wvAh1nwbl06lJea2TLA8a,DE,Schreibe den Satz im Passiv Präsens. der Vertrag - können - unterschreiben - .,,14,2
3685,95WB9tNN4TBaU7FmioxPIt,DE,Schreibe den Satz im Passiv Präsens. die Nudeln ( Pl. ) - kochen - .,,15,3
3686,9RhlwDzcovz65vmQkAyMTc,DE,Schreibe den Satz im Konjunktiv 2. Maria - eine gute Lehrerin sein.,,12,2
3687,a1VlgnTmVsn6rWwPoCQtTZ,DE,Schreibe den Satz im Passiv Präteritum. Man lernte die Vokabeln.,,10,2
3688,7cSIwH132cb8jrotPQUHog,DE,Schreibe den Satz im Passiv Perfekt. Die Assistentin hat die Verträge kopiert.,,12,2
3689,M0tAnYHwkq9uld6qtsO9F,DE,Schreibe den Satz im Passiv Präsens. der Ordner - müssen - holen - .,,14,2
3690,47yUgteXPQ770aHgq4r8ka,DE,Schreibe den Satz im Passiv Präteritum. Man schrieb den Test.,,10,2
3691,7JmsQaerRw67wnVMQENd9d,DE,Schreibe den Satz im Konjunktiv 2. Maria - gerne blond sein.,,11,2
3692,22fvPtatKPw5Nu5Znt1Zpu,DE,Schreibe den Satz im Konjunktiv 2. Sie - mir bitte helfen können?,,12,2
3693,4E9qNy56wHN9kNTi248xnp,DE,Schreibe den Satz im Passiv Perfekt. Die Kellnerin hat den Kuchen serviert.,,12,2
3694,9o6iu1g5KOCackCg4jX9mW,DE,Schreibe den Satz im Passiv Präteritum. Man präsentierte ein Thema.,,10,2
3695,22fqs8sDPAH7lzZ39rYmmg,DE,Schreibe den Satz im Passiv Vergangenheit mit Modalverben. Der Mitarbeiter musste den Chef anrufen.,,14,2
3696,7QVVvOioApb7FJRAO83lKs,DE,Schreibe den Satz im Passiv Vergangenheit mit Modalverben. Die Studierenden durften die Prüfung wiederholen.,,14,2
3697,7413YYMPwdOarBukkze9Af,DE,Schreibe den Satz im Passiv Präsens. das Schnitzel - braten - .,,12,2
3698,7mzWurXN1ow9vdjhx3HIOR,DE,Formelle Zukunft. Schreibe Sätze mit Futur 1. Die Investition - voraussichtlich - hohe Gewinne - erzielen - .,,18,3
3699,94RqE3JvFC57Z7KkYF5NLJ,DE,Schreibe den Satz im Passiv Präsens. Der Mann verkauft die Getränke.,,11,2
3700,aEuHzEFsVXA79n1bzLTNrO,DE,Schreibe den Satz im Passiv Präsens. das Fenster - putzen - .,,12,2
3701,6ahz0uDADNqapAn49uQqMW,DE,Schreibe den Satz im Passiv Vergangenheit mit Modalverben. Das Team musste das Spiel verschieben.,,14,2
3702,1V4ZknfdgD57RJMbXCKmln,DE,Schreibe den Satz im Passiv Präsens. Das Team soll den Auftrag ausführen.,,12,2
3703,azj3Yp6PJfB6Q0Lb3E0YVi,DE,Schreibe den Satz im Passiv Präsens. Der Polizist fängt den Dieb.,,11,2
3704,9H6Mi5ReoPq5IpiazUjFhB,DE,Schreibe den Satz im Passiv Präsens. Die Frau kauft die Tasche.,,11,2
3705,9kawS8xxcy99v0w5DjcxXX,DE,Formelle Zukunft. Schreibe Sätze mit Futur 1. Die Firma - nächstes Jahr - eine Konferenz - organisieren - .,,19,3
3706,9iuXQES4Jjk68D2JYAtUKM,DE,Schreibe den Satz im Passiv Vergangenheit mit Modalverben. Die Musiker mussten das Festival absagen.,,14,2
3707,GpJ3mDP8iAa7jPWXSsGSU,DE,Schreibe den Satz im Passiv Präteritum. Man wiederholte die Regel.,,10,2
3708,3yD0UeSLVPg6VAeejhgwD6,DE,Schreibe den Satz im Passiv Vergangenheit mit Modalverben. Der Sachbearbeiter musste die Anträge prüfen.,,14,2
3709,2gy0XlSA6x69oTAb2elwdE,DE,Schreibe den Satz im Konjunktiv 2. Du - mir heute Abend helfen können?,,13,2
3710,2RzjAq61TvL5IDUmsxoDa1,DE,Formelle Zukunft. Schreibe Sätze mit Futur 1. Die Regierung - wohl - neue Gesetze - einführen - .,,18,3
3711,1AFzZO6J2xR6xKeQ9Kvn4z,DE,Schreibe den Satz im Passiv Präteritum. Man lernte die Grammatik.,,10,2
3712,5w2nvkMJGSm8CZ9Q2hybbW,DE,Schreibe den Satz im Passiv Perfekt. Die Kollegin hat die E-Mail geschrieben.,,12,2
3713,7IHEffoSwNC7HjNz3SCXqv,DE,Formelle Zukunft. Schreibe Sätze mit Futur 1. Am Sonntag - der Marathon - in Berlin - stattfinden - .,,19,3
3714,76YeNWW4Cq05DzyZBpJSWO,DE,Schreibe den Satz im Passiv Perfekt. Der Mann hat das Bad gereinigt.,,12,2
3715,5hgYXHjSTe39TMoBwTaz5u,DE,Schreibe den Satz im Passiv Vergangenheit mit Modalverben. Die Regierung konnte die Demo nicht verbieten.,,15,2
3716,4gmRPGj14X49AIULYCfjGk,DE,Schreibe den Satz im Präsens. Achtung: Nicht alle Nomen gehören zur n-Deklination. Paul - lernen mit - sein Nachbar - .,,21,3
3717,8jVw4JiMzl2a0HR9itGed0,DE,Schreibe den Satz im Passiv Präsens. Der Fahrer fährt den Bus.,,11,2
3718,9ue1T16hDSf9MZkgcze3U6,DE,Schreibe den Satz im Passiv Perfekt. Meine Eltern haben die Wohnung renoviert.,,12,2
3719,alnlGvJfHXI9aAU6JIyQMm,DE,Formelle Zukunft. Schreibe Sätze mit Futur 1. Die Politiker - zur Konferenz - fliegen - .,,16,3
3720,5faFbPB0e89ayJ39nUgQRF,DE,Schreibe den Satz im Passiv Präsens. Der Arzt muss das Knie operieren.,,12,2
3721,5vqLIZiScZ38bifZWNYrBr,DE,Schreibe den Satz im Passiv Präsens. die Grafik - sollen - präsentieren - .,,14,2
3722,1Gg8AJS5Cx4aQxPHhp3a6O,DE,Schreibe den Satz im Passiv Perfekt. Der Mitbewohner hat den Kaffee gekocht.,,12,2
3723,1FsodRup9dP92HomUkGfJ4,DE,Formelle Zukunft. Schreibe Sätze mit Futur 1. Wir - sicherlich - bald - die Verträge - unterschreiben - .,,19,3
3724,8JiPXI7zovk9dzukB1KiMJ,DE,Schreibe den Satz im Passiv Präsens. der Kaffee - dürfen - servieren - .,,14,2
3725,4UNJUjbc15F9dLhlyRjtU3,DE,Schreibe den Satz im Passiv Präteritum. Man übte die Aussprache.,,10,2
3726,2ZRPHzFYwYr6PWRtnfLecO,DE,Schreibe den Satz im Passiv Vergangenheit mit Modalverben. Das Hotelpersonal konnte die Gäste empfangen.,,14,2
3727,3Rp8LJUrrULa3qV1qC9Hq6,DE,Schreibe den Satz im Passiv Vergangenheit mit Modalverben. Die Studierenden durften die Flyer verteilen.,,14,2
3728,5WzCnPUUmm666y0K3UYsZG,DE,Schreibe den Satz im Passiv Vergangenheit mit Modalverben. Meine Mutter musste das Geschenk abholen.,,14,2
3729,ZSfUmo5pa495W6gPVh0O7,DE,Schreibe den Satz im Passiv Perfekt. Die Mama hat den Kuchen gebacken.,,12,2
3730,aVg1z76FmIU7dlOqqIlG75,DE,Schreibe den Satz im Präsens. Achtung: Nicht alle Nomen gehören zur n-Deklination. Meine Schwester - haben - ein Hase - .,,21,3
3731,aFqqGDudJc7a3JX56AEuro,DE,Schreibe den Satz im Präsens. Achtung: Nicht alle Nomen gehören zur n-Deklination. Du - fragen - der Arzt - .,,20,3
3732,5s9PVXQYaYB6rsC6aYLPaL,DE,Schreibe den Satz im Präsens. Achtung: Nicht alle Nomen gehören zur n-Deklination. Meine Freundin - heiratet - ein Italiener - .,,21,3
3733,aVeQrEm0SUL6WJpmV0fMd4,DE,Schreibe den Satz im Präsens. Achtung: Nicht alle Nomen gehören zur n-Deklination. Ich - sehen - mein Vater - .,,20,3
3734,u75MbRwzSzaDm5Bv1yc4l,DE,Schreibe den Satz im Präsens. Achtung: Nicht alle Nomen gehören zur n-Deklination. Die Künstlerin - sprechen mit - der Journalist - .,,22,3
3735,6HlF6hfoKwr5SsRbEWGPfm,DE,Schreibe den Satz im Passiv Vergangenheit mit Modalverben. Die Touristen mussten den Urlaub abbrechen.,,14,2
3736,95BLuWqEALCaoAzP1MJURq,DE,Formelle Zukunft. Schreibe Sätze mit Futur 1. Nächstes Jahr - die Olympischen Spiele - wahrscheinlich - in Wien - stattfinden - .,,22,3
3737,8wOewBrBP0h9xAkSJUtgrc,DE,Formelle Zukunft. Schreibe Sätze mit Futur 1. Die Chefin - die Entscheidung - voraussichtlich - im Termin - nennen - .,,21,3
3738,1WgYvGCoWEB7jrRRdOKks1,DE,Schreibe den Satz im Präsens. Achtung: Nicht alle Nomen gehören zur n-Deklination. Die Kassiererin - helfen - der Kunde - .,,21,3
3739,2fiVB4Yo5kH6elBzn8naNU,DE,Schreibe den Satz im Präsens. Achtung: Nicht alle Nomen gehören zur n-Deklination. Der Lehrer - erklären - der Schüler - das Problem - .,,24,3
3740,5TFIQi2OQWhaXVMHYJqPqu,DE,Schreibe den Satz im Präsens. Achtung: Nicht alle Nomen gehören zur n-Deklination. Die Dame - küssen - der Herr - .,,21,3
3741,9hQBIOKzBpI6DhQcm2u3T4,DE,"Lies die indirekte Frage und schreibe die direkte Frage. Weißt du, wie viele Bundesländer Deutschland hat?",,16,2
3742,1jo4cYlMWjta6zzqp9tKuQ,DE,Schreibe den Satz im Präsens. Achtung: Nicht alle Nomen gehören zur n-Deklination. Ich - helfen - der Tourist - .,,20,3
3743,P1xK4xzinVa7unrP06H3p,DE,"Schreibe den Satz mit Infinitiv mit zu . Kasimir hat beschlossen, - wechseln - seine Arbeit - .",,18,2
3744,5NaY3Xqlfn90lUYK0efdL,DE,Infinitiv mit oder ohne zu ? Schreibe Sätze und denke beim Infinitiv mit zu an das Komma! Ich versuche - machen - mehr Sport - .,,26,3
3745,3DKpkWvDhNf8wtRgvE8emP,DE,Infinitiv mit oder ohne zu ? Schreibe Sätze und denke beim Infinitiv mit zu an das Komma! Wir gehen - spazieren - nach der Uni - .,,27,3
3746,6GcXLmEPYkeagltnt4gQzO,DE,"Lies die indirekte Frage und schreibe die direkte Frage. Weißt du, wie die Hauptstadt Deutschlands heißt?",,16,2
3747,MmaNqZp4yR9huUzuQHNeR,DE,"Schreibe den Satz mit Infinitiv mit zu . Es ist schön, - trinken - Kaffee mit Freunden - können - .",,21,2
3748,1mZRu1mSG5I9MAISIrLQrS,DE,"Lies die indirekte Frage und schreibe die direkte Frage. Kannst du mir sagen, ob es in Deutschland eine Bundeskanzlerin oder einen Bundeskanzler gibt?",,23,2
3749,8D2r2pCiR4L81xLN1GDA1f,DE,Schreibe aus zwei Sätzen einen Hauptsatz mit Relativsatz. Das ist die Chefin. Sie kommt um 8 Uhr.,,17,3
3750,5zsEtvmSg6b8S96Y3KLWHw,DE,Infinitiv mit oder ohne zu ? Schreibe Sätze und denke beim Infinitiv mit zu an das Komma! Ich möchte - Sushi bestellen - am Wochenende - .,,27,3
3751,940WdC6zUqk7BdquOU601b,DE,"Lies die indirekte Frage und schreibe die direkte Frage. Weißt du, was das Lieblingsessen der Deutschen ist?",,17,2
3752,9uQDRG0m5Jj60rZZLPH5u5,DE,Schreibe aus zwei Sätzen einen Hauptsatz mit Relativsatz. Hier arbeitet die Frau. Sie verkauft die Bücher.,,16,3
3753,5md0paeTHXk7fIr2wMQhp9,DE,"Schreibe den Satz mit Infinitiv mit zu . Es ist wichtig, - kommen - pünktlich - .",,17,2
3754,6GsaEzMTd9m9YmsanVhaFP,DE,"Lies die indirekte Frage und schreibe die direkte Frage. Sagst du mir bitte, wie das kleinste Bundesland heißt?",,18,2
3755,82KPNyFUfCb6XxjOciwgzV,DE,Schreibe aus zwei Sätzen einen Hauptsatz mit Relativsatz. Ich treffe mich mit David. Ihn kenne ich lange.,,17,3
3756,3pwML9OfC6B6y2WpPNGO2P,DE,"Lies die indirekte Frage und schreibe die direkte Frage. Hast du eine Ahnung, ob Bayern das größte Bundesland ist?",,19,2
3757,57XsKNfAf86atCl1i9ons6,DE,"Schreibe den Satz mit Infinitiv mit zu . Ben plant, - eine Ausbildung - anfangen - nach dem Sommer - .",,21,2
3758,3FfeL0kT90t77CqbxAK525,DE,"Lies die indirekte Frage und schreibe die direkte Frage. Ich habe keine Ahnung, wie der längste Fluss Deutschlands heißt.",,19,2
3759,6B6RrLko4Iy8Yn5KGHXU1G,DE,"Lies die indirekte Frage und schreibe die direkte Frage. Ich frage mich, wie viele Einwohner Deutschland hat.",,17,2
3760,1oMVMCUGp1j7oCdXPMQhga,DE,"Schreibe den Satz mit Infinitiv mit zu . Abdul hat vor, - arbeiten - im Ausland - .",,18,2
